date,close,high,low
2019-03-29,4091.01,4101.5,4007.78
2019-03-30,4094.14,4131.87,4042.51
2019-03-31,4094.99,4103.0,4077.01
2019-04-01,4137.0,4149.5,4051.53
2019-04-02,4901.93,5121.0,4132.02
2019-04-03,4975.97,5345.0,4787.11
2019-04-04,4906.49,5071.34,4778.0
2019-04-05,5040.66,5066.59,4887.34
2019-04-06,5049.22,5244.04,4925.0
2019-04-07,5194.79,5270.33,5029.7
2019-04-08,5285.54,5352.5,5132.28
2019-04-09,5187.21,5287.0,5145.0
2019-04-10,5318.58,5488.0,5164.49
2019-04-11,5041.3,5342.74,4967.24
2019-04-12,5078.19,5118.56,4901.99
2019-04-13,5066.22,5123.28,5036.74
2019-04-14,5164.27,5191.19,5013.81
2019-04-15,5029.99,5193.01,4945.54
2019-04-16,5202.9,5229.97,5016.45
2019-04-17,5227.0,5272.32,5173.11
2019-04-18,5281.81,5318.18,5222.26
2019-04-19,5290.36,5359.47,5196.7
2019-04-20,5319.89,5359.98,5260.24
2019-04-21,5297.64,5349.16,5213.34
2019-04-22,5387.6,5440.84,5250.45
2019-04-23,5532.75,5650.01,5361.01
2019-04-24,5441.9,5624.47,5374.0
2019-04-25,5134.81,5512.12,4963.0
2019-04-26,5159.51,5295.03,5041.14
2019-04-27,5170.6,5221.24,5117.46
2019-04-28,5155.0,5214.5,5101.0
2019-04-29,5148.25,5189.54,5072.01
2019-04-30,5270.69,5285.0,5126.25
2019-05-01,5321.15,5358.39,5265.61
2019-05-02,5390.01,5422.99,5306.09
2019-05-03,5657.4,5796.93,5363.0
2019-05-04,5770.01,5846.88,5512.0
2019-05-05,5715.86,5782.22,5627.35
2019-05-06,5687.9,5753.66,5564.93
2019-05-07,5748.45,5974.51,5687.9
2019-05-08,5948.41,5990.0,5656.26
2019-05-09,6153.09,6171.1,5934.49
2019-05-10,6343.14,6430.0,6108.81
2019-05-11,7219.95,7464.13,6342.98
2019-05-12,6979.76,7581.82,6755.0
2019-05-13,7824.93,8195.0,6864.93
2019-05-14,7990.92,8350.0,7621.27
2019-05-15,8203.32,8308.16,7831.77
2019-05-16,7878.96,8388.0,7660.74
2019-05-17,7363.69,7940.75,6600.0
2019-05-18,7262.4,7491.22,7204.42
2019-05-19,8200.0,8315.0,7252.58
2019-05-20,7999.54,8199.53,7570.31
2019-05-21,7951.7,8112.99,7805.34
2019-05-22,7626.48,8044.32,7506.12
2019-05-23,7881.98,7984.9,7467.1
2019-05-24,8001.7,8175.0,7794.73
2019-05-25,8063.81,8149.0,7941.25
2019-05-26,8731.72,8793.97,7881.7
2019-05-27,8772.29,8947.88,8611.44
2019-05-28,8715.36,8822.46,8545.0
2019-05-29,8662.44,8760.43,8426.09
2019-05-30,8279.69,9090.0,7972.0
2019-05-31,8554.06,8580.0,8110.0
2019-06-01,8558.95,8618.0,8452.21
2019-06-02,8736.55,8834.0,8550.0
2019-06-03,8107.96,8742.48,8030.46
2019-06-04,7670.96,8104.95,7427.0
2019-06-05,7789.48,7932.87,7570.0
2019-06-06,7805.0,7874.68,7450.0
2019-06-07,7998.13,8134.29,7756.79
2019-06-08,7930.14,8059.99,7786.01
2019-06-09,7634.58,7960.0,7508.77
2019-06-10,8015.69,8097.35,7516.9
2019-06-11,7918.17,8057.19,7702.83
2019-06-12,8176.02,8292.43,7817.0
2019-06-13,8239.04,8329.99,8048.75
2019-06-14,8697.46,8738.92,8180.08
2019-06-15,8860.23,8916.63,8588.7
2019-06-16,8975.0,9388.0,8799.7
2019-06-17,9333.14,9475.0,8975.78
2019-06-18,9078.48,9359.48,8919.72
2019-06-19,9277.54,9319.5,9035.75
2019-06-20,9531.21,9599.0,9210.3
2019-06-21,10236.2,10245.0,9531.21
2019-06-22,10666.86,11215.89,10080.0
2019-06-23,10833.02,11284.44,10490.0
2019-06-24,11032.32,11091.97,10550.21
2019-06-25,11755.53,11788.88,10997.0
2019-06-26,12927.44,13868.44,11350.0
2019-06-27,11159.29,13358.68,10300.0
2019-06-28,12360.45,12444.77,10737.87
2019-06-29,11865.29,12379.99,11318.94
2019-06-30,10761.26,12200.0,10650.06
2019-07-01,10577.63,11210.52,9953.0
2019-07-02,10829.18,10925.0,9651.0
2019-07-03,11976.42,12014.6,10829.19
2019-07-04,11136.0,12064.26,11035.01
2019-07-05,11004.51,11449.51,10761.8
2019-07-06,11237.77,11723.6,10980.09
2019-07-07,11474.42,11620.0,11084.31
2019-07-08,12293.53,12395.0,11328.01
2019-07-09,12571.11,12829.96,12105.32
2019-07-10,12097.96,13202.63,11553.21
2019-07-11,11349.0,12097.93,10933.0
2019-07-12,11802.0,11950.0,11079.59
2019-07-13,11370.08,11845.0,10814.4
2019-07-14,10185.03,11467.27,10084.4
2019-07-15,10854.47,11080.01,9857.27
2019-07-16,9422.72,11040.0,9350.0
2019-07-17,9696.31,9998.0,9071.0
2019-07-18,10649.07,10799.0,9291.0
2019-07-19,10538.06,10777.21,10111.0
2019-07-20,10761.03,11112.31,10360.65
2019-07-21,10590.7,10835.0,10320.0
2019-07-22,10323.39,10688.14,10060.0
2019-07-23,9840.12,10324.28,9800.23
2019-07-24,9772.6,9919.08,9507.38
2019-07-25,9883.33,10184.99,9734.58
2019-07-26,9843.0,9898.03,9657.21
2019-07-27,9479.98,10248.41,9292.0
2019-07-28,9533.0,9669.11,9108.88
2019-07-29,9495.01,9729.87,9356.75
2019-07-30,9589.01,9839.83,9371.96
2019-07-31,10087.3,10135.12,9570.01
2019-08-01,10405.94,10497.0,9881.0
2019-08-02,10533.01,10670.0,10321.42
2019-08-03,10820.76,10922.08,10500.0
2019-08-04,10977.51,11089.74,10572.0
2019-08-05,11819.49,11950.0,10977.98
2019-08-06,11465.49,12320.4,11187.0
2019-08-07,11975.03,12147.0,11366.26
2019-08-08,11981.0,12050.0,11451.0
2019-08-09,11856.1,12040.0,11651.89
2019-08-10,11280.95,11969.99,11170.0
2019-08-11,11540.76,11585.0,11088.88
2019-08-12,11389.28,11555.55,11222.4
2019-08-13,10854.92,11438.39,10746.0
2019-08-14,10025.86,10859.97,9888.88
2019-08-15,10300.01,10445.0,9470.0
2019-08-16,10352.78,10539.9,9739.99
2019-08-17,10217.79,10475.82,9978.0
2019-08-18,10315.48,10513.45,10066.66
2019-08-19,10920.0,10938.76,10265.0
2019-08-20,10769.09,10953.0,10555.7
2019-08-21,10130.0,10800.0,9841.59
2019-08-22,10107.15,10237.53,9759.0
2019-08-23,10410.85,10478.0,10035.84
2019-08-24,10147.96,10429.0,9886.26
2019-08-25,10138.72,10374.85,9899.95
2019-08-26,10361.65,10680.0,10140.9
2019-08-27,10171.85,10379.87,10019.56
2019-08-28,9714.31,10277.0,9522.93
2019-08-29,9495.0,9717.03,9321.73
2019-08-30,9582.42,9699.0,9337.97
2019-08-31,9600.86,9707.48,9436.2
2019-09-01,9766.52,9840.0,9539.58
2019-09-02,10381.26,10486.77,9756.54
2019-09-03,10628.48,10790.0,10280.0
2019-09-04,10581.84,10833.14,10380.0
2019-09-05,10574.73,10666.43,10452.15
2019-09-06,10308.92,10939.34,10182.0
2019-09-07,10484.37,10580.0,10304.52
2019-09-08,10398.97,10595.0,10231.13
2019-09-09,10310.0,10541.75,10059.99
2019-09-10,10093.01,10389.26,9916.0
2019-09-11,10160.2,10297.12,9851.97
2019-09-12,10423.72,10460.0,10040.0
2019-09-13,10365.93,10452.5,10157.0
2019-09-14,10360.25,10439.0,10223.36
2019-09-15,10304.46,10380.0,10263.39
2019-09-16,10262.54,10379.98,10068.42
2019-09-17,10185.39,10276.18,10135.44
2019-09-18,10155.26,10258.0,10074.08
2019-09-19,10275.01,10379.15,9585.86
2019-09-20,10168.85,10309.84,10056.3
2019-09-21,9973.99,10170.15,9917.34
2019-09-22,10026.8,10097.0,9848.37
2019-09-23,9693.74,10051.15,9609.37
2019-09-24,8530.01,9777.16,8159.35
2019-09-25,8438.35,8743.86,8222.01
2019-09-26,8060.0,8464.08,7712.45
2019-09-27,8193.99,8290.0,7861.02
2019-09-28,8217.47,8343.0,8015.25
2019-09-29,8052.4,8246.87,7902.96
2019-09-30,8304.96,8393.23,7701.0
2019-10-01,8321.52,8535.0,8200.0
2019-10-02,8381.72,8391.0,8168.85
2019-10-03,8240.41,8419.95,8059.22
2019-10-04,8156.67,8241.35,8002.21
2019-10-05,8147.63,8200.0,8020.2
2019-10-06,7859.79,8176.18,7780.85
2019-10-07,8209.0,8310.57,7762.35
2019-10-08,8180.0,8342.97,8107.26
2019-10-09,8590.0,8712.45,8121.0
2019-10-10,8587.5,8660.0,8452.5
2019-10-11,8267.33,8826.0,8226.0
2019-10-12,8309.03,8425.0,8261.46
2019-10-13,8282.97,8469.02,8146.47
2019-10-14,8355.0,8409.0,8215.66
2019-10-15,8162.44,8420.0,8085.65
2019-10-16,7993.54,8171.59,7908.86
2019-10-17,8076.2,8124.42,7937.01
2019-10-18,7954.16,8117.77,7814.08
2019-10-19,7965.28,8099.98,7873.46
2019-10-20,8236.12,8309.0,7875.01
2019-10-21,8209.92,8349.84,8156.0
2019-10-22,8024.72,8317.14,7998.9
2019-10-23,7474.85,8049.0,7296.44
2019-10-24,7430.87,7509.99,7359.48
2019-10-25,8668.0,8800.1,7389.91
2019-10-26,9259.78,10540.49,8645.01
2019-10-27,9548.84,9826.72,9102.33
2019-10-28,9226.5,9939.69,9180.59
2019-10-29,9430.8,9575.0,9068.19
2019-10-30,9164.44,9431.36,8991.33
2019-10-31,9159.48,9433.0,8950.0
2019-11-01,9253.12,9299.99,9057.27
2019-11-02,9308.52,9393.0,9210.0
2019-11-03,9206.52,9380.0,9068.3
2019-11-04,9412.53,9600.0,9127.0
2019-11-05,9322.09,9474.89,9169.84
2019-11-06,9341.27,9450.0,9253.66
2019-11-07,9198.84,9375.16,9075.0
2019-11-08,8763.01,9246.0,8660.0
2019-11-09,8807.89,8873.48,8712.52
2019-11-10,9032.23,9150.0,8731.43
2019-11-11,8721.54,9067.34,8590.0
2019-11-12,8810.0,8870.0,8556.56
2019-11-13,8758.34,8838.8,8705.0
2019-11-14,8630.0,8784.61,8558.01
2019-11-15,8457.48,8773.22,8361.0
2019-11-16,8481.0,8531.03,8423.0
2019-11-17,8500.01,8637.01,8371.02
2019-11-18,8168.84,8501.01,8015.0
2019-11-19,8123.36,8197.82,7980.07
2019-11-20,8082.96,8222.41,8030.05
2019-11-21,7616.46,8114.97,7374.5
2019-11-22,7283.03,7720.0,6775.47
2019-11-23,7329.29,7361.41,7102.21
2019-11-24,6908.64,7344.0,6865.0
2019-11-25,7127.01,7379.99,6526.0
2019-11-26,7162.67,7340.59,7021.84
2019-11-27,7523.72,7678.76,6850.0
2019-11-28,7432.41,7660.82,7370.62
2019-11-29,7760.0,7870.1,7411.0
2019-11-30,7555.92,7820.0,7453.0
2019-12-01,7404.27,7555.92,7237.16
2019-12-02,7305.01,7430.0,7157.33
2019-12-03,7302.94,7412.85,7237.26
2019-12-04,7198.99,7775.0,7080.0
2019-12-05,7393.54,7489.87,7152.78
2019-12-06,7540.08,7609.5,7305.75
2019-12-07,7502.19,7643.0,7487.0
2019-12-08,7520.0,7580.84,7387.5
2019-12-09,7337.51,7659.38,7262.87
2019-12-10,7219.37,7398.0,7156.03
2019-12-11,7201.23,7263.31,7124.45
2019-12-12,7185.91,7298.5,7075.01
2019-12-13,7249.9,7299.21,7183.29
2019-12-14,7062.91,7264.33,7008.03
2019-12-15,7111.0,7220.01,7006.01
2019-12-16,6877.03,7137.0,6803.24
2019-12-17,6616.62,6933.21,6556.0
2019-12-18,7285.53,7448.24,6430.0
2019-12-19,7149.12,7371.7,7044.45
2019-12-20,7190.0,7220.0,7073.66
2019-12-21,7143.01,7190.0,7099.57
2019-12-22,7513.06,7521.55,7125.0
2019-12-23,7310.79,7688.99,7259.19
2019-12-24,7255.01,7426.15,7151.08
2019-12-25,7192.12,7265.12,7115.5
2019-12-26,7194.13,7432.1,7140.0
2019-12-27,7245.83,7254.0,7053.32
2019-12-28,7302.67,7346.0,7232.55
2019-12-29,7384.89,7531.0,7278.07
2019-12-30,7218.0,7386.28,7200.0
2019-12-31,7165.72,7298.67,7111.0
2020-01-01,7174.33,7238.14,7136.05
2020-01-02,6945.02,7186.18,6903.0
2020-01-03,7334.45,7401.2,6854.67
2020-01-04,7348.63,7398.0,7263.32
2020-01-05,7355.4,7488.87,7312.22
2020-01-06,7764.63,7805.0,7343.17
2020-01-07,8158.52,8216.0,7723.0
2020-01-08,8045.51,8469.39,7845.0
2020-01-09,7813.78,8048.67,7744.48
2020-01-10,8198.09,8199.77,7671.0
2020-01-11,8020.0,8290.0,8000.01
2020-01-12,8180.81,8185.0,7963.25
2020-01-13,8104.5,8195.81,8041.95
2020-01-14,8815.69,8893.69,8105.23
2020-01-15,8808.81,8900.0,8550.0
2020-01-16,8714.76,8850.0,8580.0
2020-01-17,8899.42,9013.0,8665.67
2020-01-18,8909.32,8980.0,8800.1
2020-01-19,8697.53,9194.99,8465.0
2020-01-20,8628.89,8734.84,8504.06
2020-01-21,8722.03,8774.31,8465.0
2020-01-22,8660.38,8791.76,8565.0
2020-01-23,8385.22,8665.0,8278.0
2020-01-24,8427.26,8509.99,8216.71
2020-01-25,8326.81,8437.76,8252.73
2020-01-26,8595.0,8595.0,8278.68
2020-01-27,8895.96,8985.0,8556.6
2020-01-28,9394.5,9418.91,8880.87
2020-01-29,9288.44,9439.83,9224.75
2020-01-30,9503.08,9574.68,9171.11
2020-01-31,9334.98,9522.5,9195.49
2020-02-01,9380.18,9458.08,9285.01
2020-02-02,9323.5,9480.0,9140.0
2020-02-03,9280.49,9619.95,9220.0
2020-02-04,9164.33,9350.0,9078.05
2020-02-05,9613.82,9769.7,9150.0
2020-02-06,9763.01,9857.0,9521.47
2020-02-07,9808.05,9885.0,9713.99
2020-02-08,9905.64,9955.0,9653.47
2020-02-09,10168.35,10178.91,9888.76
2020-02-10,9851.78,10199.0,9736.0
2020-02-11,10270.01,10400.0,9706.0
2020-02-12,10351.13,10483.86,10250.0
2020-02-13,10236.49,10522.51,10083.1
2020-02-14,10371.33,10395.66,10102.5
2020-02-15,9911.22,10400.0,9750.0
2020-02-16,9921.0,10048.34,9612.12
2020-02-17,9700.0,9969.38,9467.0
2020-02-18,10188.04,10298.25,9610.27
2020-02-19,9600.08,10315.0,9280.98
2020-02-20,9610.05,9698.1,9393.39
2020-02-21,9695.66,9769.66,9566.98
2020-02-22,9668.23,9722.97,9575.01
2020-02-23,9965.01,10025.66,9667.13
2020-02-24,9660.0,10030.0,9474.74
2020-02-25,9305.0,9681.56,9230.0
2020-02-26,8778.3,9375.36,8602.0
2020-02-27,8812.49,8972.92,8520.0
2020-02-28,8708.89,8899.94,8428.8
2020-02-29,8525.07,8799.0,8520.67
2020-03-01,8522.31,8752.34,8400.0
2020-03-02,8915.0,8973.45,8487.33
2020-03-03,8757.84,8927.45,8635.31
2020-03-04,8760.66,8847.0,8670.57
2020-03-05,9070.17,9174.24,8759.99
2020-03-06,9158.51,9182.08,9000.01
2020-03-07,8901.37,9214.67,8850.47
2020-03-08,8037.76,8901.37,8002.2
2020-03-09,7934.52,8187.03,7630.0
2020-03-10,7894.68,8158.25,7733.56
2020-03-11,7938.05,7987.97,7583.27
2020-03-12,4857.1,7969.45,4644.0
2020-03-13,5637.6,5995.0,3858.0
2020-03-14,5165.25,5669.0,5050.0
2020-03-15,5345.35,5985.0,5085.91
2020-03-16,5037.61,5350.3,4432.3
2020-03-17,5331.71,5569.44,4935.6
2020-03-18,5413.64,5452.82,5001.0
2020-03-19,6186.26,6441.37,5261.69
2020-03-20,6206.1,6990.0,5657.0
2020-03-21,6198.78,6470.0,5851.0
2020-03-22,5818.25,6420.0,5738.0
2020-03-23,6490.63,6641.03,5678.2
2020-03-24,6766.64,6866.1,6403.16
2020-03-25,6690.96,6983.31,6470.0
2020-03-26,6758.18,6795.0,6520.13
2020-03-27,6372.36,6880.0,6260.0
2020-03-28,6251.82,6372.36,6030.0
2020-03-29,5877.21,6279.96,5870.46
2020-03-30,6406.4,6631.23,5853.0
2020-03-31,6424.35,6524.79,6333.91
2020-04-01,6666.11,6744.99,6160.0
2020-04-02,6804.52,7292.11,6570.92
2020-04-03,6741.99,7050.0,6606.06
2020-04-04,6874.77,7025.53,6658.16
2020-04-05,6778.25,6925.0,6681.0
2020-04-06,7341.56,7373.37,6773.28
2020-04-07,7200.01,7466.0,7073.0
2020-04-08,7370.11,7430.0,7154.22
2020-04-09,7293.24,7377.0,7110.0
2020-04-10,6871.91,7305.91,6750.0
2020-04-11,6889.65,6955.0,6775.0
2020-04-12,6908.13,7200.0,6787.44
2020-04-13,6861.21,6908.13,6555.0
2020-04-14,6877.37,6997.38,6771.41
2020-04-15,6624.12,6940.0,6605.89
2020-04-16,7112.64,7217.27,6456.0
2020-04-17,7037.46,7156.66,7000.0
2020-04-18,7261.76,7308.0,7021.0
2020-04-19,7130.71,7275.0,7063.02
2020-04-20,6838.19,7227.11,6748.72
2020-04-21,6853.68,6959.0,6776.0
2020-04-22,7136.84,7167.37,6826.0
2020-04-23,7488.83,7775.0,7031.14
2020-04-24,7514.64,7612.24,7390.0
2020-04-25,7547.61,7720.0,7437.94
2020-04-26,7706.4,7715.0,7490.0
2020-04-27,7789.77,7810.99,7635.69
2020-04-28,7755.01,7794.74,7672.0
2020-04-29,8793.75,8988.0,7720.0
2020-04-30,8624.28,9478.66,8407.0
2020-05-01,8829.42,9075.98,8622.72
2020-05-02,8985.58,9025.0,8762.01
2020-05-03,8909.95,9203.52,8731.01
2020-05-04,8883.53,8970.0,8533.98
2020-05-05,9028.79,9126.27,8769.69
2020-05-06,9155.79,9418.0,8922.13
2020-05-07,10004.77,10079.0,9028.89
2020-05-08,9810.0,10049.0,9730.0
2020-05-09,9537.21,9920.73,9521.0
2020-05-10,8729.86,9559.98,8106.7
2020-05-11,8572.4,9182.66,8185.0
2020-05-12,8821.42,8982.9,8534.85
2020-05-13,9321.26,9420.18,8803.97
2020-05-14,9795.34,9943.93,9257.15
2020-05-15,9312.1,9849.0,9120.0
2020-05-16,9383.16,9594.99,9215.01
2020-05-17,9676.63,9896.0,9325.81
2020-05-18,9728.52,9957.25,9436.97
2020-05-19,9783.76,9898.0,9463.22
2020-05-20,9509.41,9836.99,9294.54
2020-05-21,9061.96,9568.0,8800.0
2020-05-22,9168.84,9267.34,8923.5
2020-05-23,9181.76,9313.83,9090.11
2020-05-24,8715.73,9306.23,8680.7
2020-05-25,8899.31,8977.0,8632.93
2020-05-26,8844.42,9016.99,8694.23
2020-05-27,9208.53,9230.0,8811.46
2020-05-28,9580.19,9625.0,9112.0
2020-05-29,9423.84,9609.02,9330.01
2020-05-30,9700.33,9764.0,9326.43
2020-05-31,9446.57,9705.6,9369.58
2020-06-01,10208.96,10428.0,9417.42
2020-06-02,9522.46,10237.6,9270.0
2020-06-03,9668.07,9695.0,9385.22
2020-06-04,9788.03,9888.0,9450.0
2020-06-05,9613.21,9855.0,9585.44
2020-06-06,9671.7,9735.13,9526.03
2020-06-07,9750.12,9822.0,9370.0
2020-06-08,9781.51,9815.0,9632.79
2020-06-09,9779.41,9886.0,9567.33
2020-06-10,9894.04,10018.67,9690.0
2020-06-11,9268.16,9973.25,9050.0
2020-06-12,9464.17,9552.87,9227.0
2020-06-13,9475.0,9494.45,9346.0
2020-06-14,9325.0,9481.0,9240.0
2020-06-15,9432.53,9499.0,8895.01
2020-06-16,9526.25,9592.04,9381.0
2020-06-17,9457.51,9558.48,9227.03
2020-06-18,9376.14,9482.66,9267.18
2020-06-19,9301.91,9430.0,9229.0
2020-06-20,9355.74,9391.71,9161.0
2020-06-21,9286.14,9419.35,9273.0
2020-06-22,9690.74,9792.0,9267.58
2020-06-23,9623.56,9724.53,9572.22
2020-06-24,9285.91,9663.38,9195.0
2020-06-25,9243.51,9335.0,8979.07
2020-06-26,9155.42,9291.73,9027.62
2020-06-27,9002.46,9188.14,8815.01
2020-06-28,9113.24,9189.0,8931.77
2020-06-29,9184.45,9236.75,9014.0
2020-06-30,9136.2,9201.0,9059.6
2020-07-01,9239.97,9297.2,9088.0
2020-07-02,9091.53,9265.0,8938.0
2020-07-03,9063.87,9126.12,9036.74
2020-07-04,9138.51,9195.84,9039.84
2020-07-05,9074.39,9145.0,8905.84
2020-07-06,9343.31,9375.9,9061.59
2020-07-07,9253.94,9379.34,9201.57
2020-07-08,9435.28,9475.0,9232.2
2020-07-09,9236.95,9446.62,9154.79
2020-07-10,9291.05,9322.23,9118.0
2020-07-11,9235.0,9303.04,9182.35
2020-07-12,9303.37,9347.53,9159.33
2020-07-13,9236.92,9339.61,9193.52
2020-07-14,9256.94,9280.0,9100.0
2020-07-15,9190.16,9273.98,9154.01
2020-07-16,9130.11,9216.02,9005.0
2020-07-17,9154.29,9182.99,9054.99
2020-07-18,9175.85,9210.0,9122.65
2020-07-19,9212.87,9245.03,9105.37
2020-07-20,9161.05,9223.51,9131.0
2020-07-21,9394.14,9438.0,9157.04
2020-07-22,9536.18,9567.77,9277.0
2020-07-23,9613.24,9686.0,9450.04
2020-07-24,9551.21,9645.55,9475.7
2020-07-25,9711.33,9747.76,9536.64
2020-07-26,9941.0,10150.0,9661.35
2020-07-27,11048.91,11420.0,9935.0
2020-07-28,10934.23,11259.0,10575.0
2020-07-29,11110.12,11350.0,10843.47
2020-07-30,11115.95,11188.65,10811.0
2020-07-31,11351.62,11460.0,10975.0
2020-08-01,11810.07,11888.0,11237.82
2020-08-02,11068.54,12134.29,10546.15
2020-08-03,11233.13,11486.6,10911.74
2020-08-04,11197.04,11417.11,11006.16
2020-08-05,11756.75,11798.87,11073.7
2020-08-06,11773.89,11916.68,11580.19
2020-08-07,11606.52,11920.0,11350.0
2020-08-08,11774.98,11818.18,11529.45
2020-08-09,11688.48,11810.24,11532.04
2020-08-10,11899.73,12086.22,11470.01
2020-08-11,11388.53,11943.0,11120.0
2020-08-12,11566.45,11625.0,11148.54
2020-08-13,11795.95,11802.09,11274.14
2020-08-14,11779.0,11865.97,11651.24
2020-08-15,11859.24,11989.98,11688.0
2020-08-16,11918.84,11940.0,11686.53
2020-08-17,12304.26,12486.61,11775.0
2020-08-18,11950.0,12400.0,11825.0
2020-08-19,11758.87,12024.83,11569.0
2020-08-20,11864.26,11892.16,11671.48
2020-08-21,11529.22,11884.99,11480.0
2020-08-22,11672.93,11693.16,11370.0
2020-08-23,11650.01,11715.0,11525.62
2020-08-24,11753.85,11823.62,11592.91
2020-08-25,11324.92,11769.76,11102.73
2020-08-26,11463.27,11539.99,11254.89
2020-08-27,11330.06,11597.92,11125.0
2020-08-28,11535.0,11550.51,11282.09
2020-08-29,11474.31,11580.0,11422.21
2020-08-30,11716.01,11720.0,11463.87
2020-08-31,11655.0,11784.66,11576.0
2020-09-01,11924.22,12086.0,11525.09
2020-09-02,11395.48,11950.0,11160.0
2020-09-03,10172.52,11474.99,10005.0
2020-09-04,10500.05,10638.34,9895.22
2020-09-05,10168.36,10564.8,9813.0
2020-09-06,10257.86,10358.88,10000.0
2020-09-07,10375.0,10410.9,9880.0
2020-09-08,10125.69,10440.91,9819.83
2020-09-09,10224.56,10349.99,9983.34
2020-09-10,10343.23,10489.0,10216.41
2020-09-11,10394.41,10411.44,10200.0
2020-09-12,10446.52,10483.23,10276.19
2020-09-13,10336.76,10582.36,10211.0
2020-09-14,10679.95,10760.62,10253.0
2020-09-15,10783.75,10950.0,10613.18
2020-09-16,10959.61,11099.95,10662.02
2020-09-17,10943.61,11044.0,10735.55
2020-09-18,10937.52,11039.88,10813.0
2020-09-19,11080.0,11179.9,10891.78
2020-09-20,10920.89,11081.37,10759.37
2020-09-21,10416.82,10994.0,10180.0
2020-09-22,10531.13,10576.82,10355.0
2020-09-23,10235.1,10541.25,10135.22
2020-09-24,10740.01,10795.87,10192.56
2020-09-25,10690.53,10765.07,10551.0
2020-09-26,10730.0,10828.0,10654.58
2020-09-27,10778.2,10806.32,10595.24
2020-09-28,10695.55,10956.11,10621.22
2020-09-29,10840.73,10860.79,10636.13
2020-09-30,10779.63,10847.0,10657.04
2020-10-01,10617.63,10931.98,10427.75
2020-10-02,10573.12,10668.56,10363.76
2020-10-03,10551.65,10606.36,10498.02
2020-10-04,10671.11,10697.0,10521.87
2020-10-05,10795.0,10800.0,10621.12
2020-10-06,10602.66,10800.0,10524.0
2020-10-07,10670.47,10683.75,10546.78
2020-10-08,10933.09,10963.16,10532.11
2020-10-09,11057.07,11111.11,10834.49
2020-10-10,11299.5,11498.98,11055.75
2020-10-11,11374.01,11444.25,11276.28
2020-10-12,11535.46,11736.02,11187.6
2020-10-13,11428.22,11561.45,11312.59
2020-10-14,11427.7,11556.37,11290.83
2020-10-15,11509.34,11641.38,11263.15
2020-10-16,11328.95,11550.01,11201.0
2020-10-17,11367.89,11421.0,11264.75
2020-10-18,11514.2,11523.0,11350.37
2020-10-19,11760.45,11833.0,11416.04
2020-10-20,11923.83,12050.0,11685.0
2020-10-21,12808.0,13250.04,11900.01
2020-10-22,12987.02,13200.0,12698.02
2020-10-23,12937.09,13037.0,12722.72
2020-10-24,13126.24,13175.0,12884.31
2020-10-25,13045.0,13361.0,12890.76
2020-10-26,13068.79,13250.0,12785.0
2020-10-27,13698.18,13793.72,13061.28
2020-10-28,13281.05,13863.87,12891.57
2020-10-29,13460.0,13650.0,12976.29
2020-10-30,13571.51,13687.82,13131.31
2020-10-31,13804.81,14098.92,13424.73
2020-11-01,13771.59,13906.74,13630.05
2020-11-02,13563.22,13840.0,13215.0
2020-11-03,14035.8,14081.45,13290.0
2020-11-04,14161.48,14273.6,13530.01
2020-11-05,15608.21,15775.0,14115.0
2020-11-06,15599.95,15977.67,15190.36
2020-11-07,14834.09,15779.24,14310.0
2020-11-08,15482.9,15666.0,14721.9
2020-11-09,15342.25,15856.9,14817.14
2020-11-10,15315.03,15481.06,15090.08
2020-11-11,15705.79,16000.0,15293.04
2020-11-12,16310.81,16370.89,15446.82
2020-11-13,16339.56,16491.92,15975.0
2020-11-14,16082.01,16339.6,15708.24
2020-11-15,15966.89,16175.6,15796.09
2020-11-16,16726.64,16892.0,15879.0
2020-11-17,17679.36,17880.0,16575.42
2020-11-18,17782.91,18488.0,17205.02
2020-11-19,17821.58,18193.29,17356.0
2020-11-20,18675.25,18830.3,17764.76
2020-11-21,18721.21,18980.0,18350.0
2020-11-22,18437.66,18773.56,17610.77
2020-11-23,18384.82,18777.77,18001.0
2020-11-24,19172.84,19469.0,18052.02
2020-11-25,18721.93,19500.0,18502.0
2020-11-26,17170.0,18915.48,16200.0
2020-11-27,17153.95,17475.0,16400.0
2020-11-28,17739.85,17933.25,16880.0
2020-11-29,18202.04,18359.0,17535.26
2020-11-30,19713.94,19873.23,18201.47
2020-12-01,18782.97,19915.14,18109.0
2020-12-02,19225.63,19340.0,18335.0
2020-12-03,19448.64,19625.64,18885.0
2020-12-04,18658.1,19546.46,18576.05
2020-12-05,19158.96,19189.98,18501.0
2020-12-06,19375.6,19430.25,18878.0
2020-12-07,19177.71,19432.57,18901.0
2020-12-08,18316.22,19299.51,18200.0
2020-12-09,18546.55,18647.33,17639.0
2020-12-10,18253.44,18556.42,17905.0
2020-12-11,18042.15,18293.08,17580.0
2020-12-12,18821.28,18955.34,18023.57
2020-12-13,19166.65,19421.03,18730.0
2020-12-14,19272.37,19349.98,18967.68
2020-12-15,19444.6,19565.0,19051.27
2020-12-16,21359.65,21569.94,19300.0
2020-12-17,22826.48,23776.94,21252.01
2020-12-18,23137.76,23280.0,22329.0
2020-12-19,23849.99,24200.0,22770.0
2020-12-20,23476.51,24300.0,23100.0
2020-12-21,22729.4,24118.75,21913.84
2020-12-22,23823.27,23839.78,22380.05
2020-12-23,23228.35,24090.0,22600.0
