date,sp500,nasdaq_comp,nasdaq_100
2019-11-29,3140.98,8665.47,8403.68
2019-12-02,3113.87,8567.99,8309.26
2019-12-03,3093.2,8520.64,8254.74
2019-12-04,3112.76,8566.67,8296.53
2019-12-05,3117.43,8570.7,8308.4
2019-12-06,3145.91,8656.53,8397.37
2019-12-09,3135.96,8621.83,8362.74
2019-12-10,3132.52,8616.18,8354.29
2019-12-11,3141.63,8654.05,8402.61
2019-12-12,3168.57,8717.32,8466.89
2019-12-13,3168.8,8734.88,8487.71
2019-12-16,3191.45,8814.23,8570.33
2019-12-17,3192.52,8823.36,8575.7
2019-12-18,3191.14,8827.73,8580.62
2019-12-19,3205.37,8887.22,8641.29
2019-12-20,3221.22,8924.96,8678.49
2019-12-23,3224.01,8945.65,8696.01
2019-12-24,3223.38,8952.88,8699.51
2019-12-26,3239.91,9022.39,8778.31
2019-12-27,3240.02,9006.62,8770.98
2019-12-30,3221.29,8945.99,8709.73
2019-12-31,3230.78,8972.6,8733.07
2020-01-02,3257.85,9092.19,8872.22
2020-01-03,3234.85,9020.77,8793.9
2020-01-06,3246.28,9071.46,8848.52
2020-01-07,3237.18,9068.58,8846.45
2020-01-08,3253.05,9129.24,8912.37
2020-01-09,3274.7,9203.43,8989.63
2020-01-10,3265.35,9178.86,8966.64
2020-01-13,3288.13,9273.93,9070.65
2020-01-14,3283.15,9251.33,9033.42
2020-01-15,3289.29,9258.7,9035.67
2020-01-16,3316.81,9357.13,9125.0
2020-01-17,3329.62,9388.94,9173.73
2020-01-21,3320.79,9370.81,9166.63
2020-01-22,3321.75,9383.77,9188.57
2020-01-23,3325.54,9402.48,9216.98
2020-01-24,3295.47,9314.91,9141.47
2020-01-27,3243.63,9139.31,8952.18
2020-01-28,3276.24,9269.68,9090.93
2020-01-29,3273.4,9275.16,9101.61
2020-01-30,3283.66,9298.93,9136.09
2020-01-31,3225.52,9150.94,8991.51
2020-02-03,3248.92,9273.4,9126.23
2020-02-04,3297.59,9467.97,9334.06
2020-02-05,3334.69,9508.68,9367.48
2020-02-06,3345.78,9572.15,9445.92
2020-02-07,3327.71,9520.51,9401.1
2020-02-10,3352.09,9628.39,9516.84
2020-02-11,3357.75,9638.94,9517.86
2020-02-12,3379.45,9725.96,9613.2
2020-02-13,3373.94,9711.97,9595.7
2020-02-14,3380.16,9731.18,9623.58
2020-02-18,3370.29,9732.74,9629.8
2020-02-19,3386.15,9817.18,9718.73
2020-02-20,3373.23,9750.96,9627.83
2020-02-21,3337.75,9576.59,9446.69
2020-02-24,3225.89,9221.28,9079.63
2020-02-25,3128.21,8965.61,8834.87
2020-02-26,3116.39,8980.77,8873.76
2020-02-27,2978.76,8566.48,8436.67
2020-02-28,2954.22,8567.37,8461.83
2020-03-02,3090.23,8952.16,8877.98
2020-03-03,3003.37,8684.09,8594.49
2020-03-04,3130.12,9018.09,8949.28
2020-03-05,3023.94,8738.6,8671.66
2020-03-06,2972.37,8575.62,8530.34
2020-03-09,2746.56,7950.68,7948.03
2020-03-10,2882.23,8344.25,8372.27
2020-03-11,2741.38,7952.05,8006.12
2020-03-12,2480.64,7201.8,7263.65
2020-03-13,2711.02,7874.88,7995.26
2020-03-16,2386.13,6904.59,7020.38
2020-03-17,2529.19,7334.78,7473.95
2020-03-18,2398.1,6989.84,7175.18
2020-03-19,2409.39,7150.58,7288.52
2020-03-20,2304.92,6879.52,6994.29
2020-03-23,2237.4,6860.67,7006.92
2020-03-24,2447.33,7417.86,7553.82
2020-03-25,2475.56,7384.3,7469.62
2020-03-26,2630.07,7797.54,7897.13
2020-03-27,2541.47,7502.38,7588.37
2020-03-30,2626.65,7774.15,7889.01
2020-03-31,2584.59,7700.1,7813.5
2020-04-01,2470.5,7360.58,7486.29
2020-04-02,2526.9,7487.31,7635.66
2020-04-03,2488.65,7373.08,7528.11
2020-04-06,2663.68,7913.24,8081.66
2020-04-07,2659.41,7887.26,8049.31
2020-04-08,2749.98,8090.9,8229.54
2020-04-09,2789.82,8153.58,8238.53
2020-04-13,2761.63,8192.42,8332.74
2020-04-14,2846.06,8515.74,8692.16
2020-04-15,2783.36,8393.18,8591.96
2020-04-16,2799.55,8532.36,8757.83
2020-04-17,2874.56,8650.14,8832.41
2020-04-20,2823.16,8560.73,8726.51
2020-04-21,2736.56,8263.23,8403.0
2020-04-22,2799.31,8495.38,8664.63
2020-04-23,2797.8,8494.75,8641.5
2020-04-24,2836.74,8634.52,8786.6
2020-04-27,2878.48,8730.16,8837.66
2020-04-28,2863.39,8607.73,8677.6
2020-04-29,2939.51,8914.71,8982.76
2020-04-30,2912.43,8889.55,9000.51
2020-05-01,2830.71,8604.95,8718.18
2020-05-04,2842.74,8710.71,8834.11
2020-05-05,2868.44,8809.12,8930.62
2020-05-06,2848.42,8854.39,8984.86
2020-05-07,2881.19,8979.66,9101.88
2020-05-08,2929.8,9121.32,9220.35
2020-05-11,2930.32,9192.34,9298.92
2020-05-12,2870.12,9002.55,9112.45
2020-05-13,2820.0,8863.17,9000.08
2020-05-14,2852.5,8943.72,9094.43
2020-05-15,2863.7,9014.56,9152.64
2020-05-18,2953.91,9234.83,9331.93
2020-05-19,2922.94,9185.1,9298.54
2020-05-20,2971.61,9375.78,9485.02
2020-05-21,2948.51,9284.88,9377.99
2020-05-22,2955.45,9324.59,9413.99
2020-05-26,2991.77,9340.22,9389.98
2020-05-27,3036.13,9412.36,9442.05
2020-05-28,3029.73,9368.99,9416.71
2020-05-29,3044.31,9489.87,9555.52
2020-06-01,3055.73,9552.05,9598.89
2020-06-02,3080.82,9608.37,9657.31
2020-06-03,3122.87,9682.91,9704.69
2020-06-04,3112.35,9615.81,9629.66
2020-06-05,3193.93,9814.08,9824.39
2020-06-08,3232.39,9924.74,9901.52
2020-06-09,3207.18,9953.75,9967.17
2020-06-10,3190.14,10020.35,10094.26
2020-06-11,3002.1,9492.73,9588.48
2020-06-12,3041.31,9588.81,9663.77
2020-06-15,3066.59,9726.02,9776.89
2020-06-16,3124.74,9895.87,9949.37
2020-06-17,3113.49,9910.53,9982.48
2020-06-18,3115.34,9943.05,10012.05
2020-06-19,3097.74,9946.12,10008.64
2020-06-22,3117.86,10056.47,10130.33
2020-06-23,3131.29,10131.37,10209.82
2020-06-24,3050.33,9909.17,10002.7
2020-06-25,3083.76,10017.0,10101.83
2020-06-26,3009.05,9757.22,9849.36
2020-06-29,3053.24,9874.15,9961.16
2020-06-30,3100.29,10058.77,10156.85
2020-07-01,3115.86,10154.63,10279.25
2020-07-02,3130.01,10207.63,10341.89
2020-07-06,3179.72,10433.65,10604.06
2020-07-07,3145.32,10343.89,10524.01
2020-07-08,3169.94,10492.5,10666.7
2020-07-09,3152.05,10547.75,10754.59
2020-07-10,3185.04,10617.44,10836.33
2020-07-13,3155.22,10390.84,10602.21
2020-07-14,3197.52,10488.58,10689.52
2020-07-15,3226.56,10550.49,10701.68
2020-07-16,3215.57,10473.83,10626.46
2020-07-17,3224.73,10503.19,10645.22
2020-07-20,3251.84,10767.09,10952.08
2020-07-21,3257.3,10680.36,10833.07
2020-07-22,3276.02,10706.13,10870.75
2020-07-23,3235.66,10461.42,10580.59
2020-07-24,3215.63,10363.18,10483.13
2020-07-27,3239.41,10536.27,10674.38
2020-07-28,3218.44,10402.09,10532.5
2020-07-29,3258.44,10542.94,10662.98
2020-07-30,3246.22,10587.81,10715.51
2020-07-31,3271.12,10745.27,10905.88
2020-08-03,3294.61,10902.8,11055.08
2020-08-04,3306.51,10941.17,11096.54
2020-08-05,3327.77,10998.4,11125.44
2020-08-06,3349.16,11108.07,11267.08
2020-08-07,3351.28,11010.98,11139.39
2020-08-10,3360.47,10968.36,11085.17
2020-08-11,3333.69,10782.82,10876.08
2020-08-12,3380.35,11012.24,11157.72
2020-08-13,3373.43,11042.5,11178.37
2020-08-14,3372.85,11019.3,11164.45
2020-08-17,3381.99,11129.73,11288.57
2020-08-18,3389.78,11210.84,11399.03
2020-08-19,3374.85,11146.46,11318.64
2020-08-20,3385.51,11264.95,11477.05
2020-08-21,3397.16,11311.8,11555.16
2020-08-24,3431.28,11379.72,11626.17
2020-08-25,3443.62,11466.47,11721.81
2020-08-26,3478.73,11665.06,11971.94
2020-08-27,3484.55,11625.34,11926.16
2020-08-28,3508.01,11695.63,11995.85
2020-08-31,3500.31,11775.46,12110.7
2020-09-01,3526.65,11939.67,12292.86
2020-09-02,3580.84,12056.44,12420.54
2020-09-03,3455.06,11458.1,11771.37
2020-09-04,3426.96,11313.13,11622.13
2020-09-08,3331.84,10847.69,11068.26
2020-09-09,3398.96,11141.56,11395.85
2020-09-10,3339.19,10919.59,11154.12
2020-09-11,3340.97,10853.55,11087.4
2020-09-14,3383.54,11056.65,11277.76
2020-09-15,3401.2,11190.32,11438.87
2020-09-16,3385.49,11050.47,11247.6
2020-09-17,3357.01,10910.28,11080.95
2020-09-18,3319.47,10793.28,10936.98
2020-09-21,3281.06,10778.94,10980.22
2020-09-22,3315.57,10963.77,11186.37
2020-09-23,3236.92,10633.15,10833.33
2020-09-24,3246.59,10672.43,10896.47
2020-09-25,3298.46,10913.73,11151.13
2020-09-28,3351.6,11117.7,11364.45
2020-09-29,3335.47,11085.42,11322.95
2020-09-30,3363.0,11167.68,11418.06
2020-10-01,3380.8,11326.61,11583.2
2020-10-02,3348.44,11075.11,11255.69
2020-10-05,3408.63,11332.58,11509.06
2020-10-06,3360.95,11154.7,11291.27
2020-10-07,3419.45,11364.7,11503.19
2020-10-08,3446.83,11421.08,11550.94
2020-10-09,3477.13,11580.05,11725.85
2020-10-12,3534.22,11876.36,12088.11
2020-10-13,3511.93,11864.0,12083.17
2020-10-14,3488.67,11768.83,11985.36
2020-10-15,3483.34,11713.97,11898.57
2020-10-16,3483.81,11671.66,11852.17
2020-10-19,3426.92,11478.98,11634.35
2020-10-20,3443.12,11516.49,11677.84
2020-10-21,3435.56,11484.69,11665.37
2020-10-22,3453.49,11506.01,11662.91
2020-10-23,3465.39,11548.28,11692.57
2020-10-26,3400.97,11358.94,11504.52
2020-10-27,3390.68,11431.35,11598.95
2020-10-28,3271.03,11004.87,11142.76
2020-10-29,3310.11,11185.59,11350.74
2020-10-30,3269.96,10911.59,11052.95
2020-11-02,3310.24,10957.61,11084.76
2020-11-03,3369.16,11160.57,11279.91
2020-11-04,3443.44,11590.78,11777.02
2020-11-05,3510.45,11890.93,12078.07
2020-11-06,3509.44,11895.23,12091.35
2020-11-09,3550.5,11713.78,11830.39
2020-11-10,3545.53,11553.86,11624.29
2020-11-11,3572.66,11786.43,11892.93
2020-11-12,3537.01,11709.59,11827.14
2020-11-13,3585.15,11829.29,11937.84
2020-11-16,3626.91,11924.13,12013.38
2020-11-17,3609.53,11899.34,11977.49
2020-11-18,3567.79,11801.6,11894.71
2020-11-19,3581.87,11904.71,11985.43
2020-11-20,3557.54,11854.97,11906.44
2020-11-23,3577.59,11881.17,11905.94
2020-11-24,3635.41,12037.33,12079.81
2020-11-25,3629.65,12094.4,12152.22
2020-11-27,3638.35,12205.85,12258.21
2020-11-30,3621.63,12198.74,12268.32
2020-12-01,3662.45,12355.11,12455.33
2020-12-02,3669.01,12349.37,12456.41
2020-12-03,3666.72,12377.18,12467.13
2020-12-04,3699.12,12464.23,12528.48
2020-12-07,3691.96,12519.95,12596.47
2020-12-08,3702.25,12582.77,12635.72
2020-12-09,3672.82,12338.95,12364.64
2020-12-10,3668.1,12405.81,12401.74
2020-12-11,3663.46,12377.87,12375.41
2020-12-14,3647.49,12440.04,12462.21
2020-12-15,3694.62,12595.06,12595.92
2020-12-16,3701.17,12658.19,12668.16
2020-12-17,3722.48,12764.75,12752.06
2020-12-18,3709.41,12755.64,12738.18
2020-12-21,3694.92,12742.52,12690.26
2020-12-22,3687.26,12807.92,12717.56
2020-12-23,3690.01,12771.11,12653.14
2020-12-24,3703.06,12804.73,12711.01
2020-12-28,3735.36,12899.42,12838.86
2020-12-29,3727.04,12850.22,12843.49
2020-12-30,3732.04,12870.0,12845.36
2020-12-31,3756.07,12888.28,12888.28
2021-01-04,3700.65,12698.45,12694.66
2021-01-05,3726.86,12818.96,12802.38
2021-01-06,3748.14,12740.79,12623.35
2021-01-07,3803.79,13067.48,12939.57
2021-01-08,3824.68,13201.98,13105.2
2021-01-11,3799.61,13036.43,12902.49
2021-01-12,3801.19,13072.43,12892.09
2021-01-13,3809.84,13128.95,12973.63
2021-01-14,3795.54,13112.64,12898.69
2021-01-15,3768.25,12998.5,12803.93
2021-01-19,3798.91,13197.18,12996.54
2021-01-20,3851.85,13457.25,13296.45
2021-01-21,3853.07,13530.91,13404.99
2021-01-22,3841.47,13543.06,13366.4
2021-01-25,3855.36,13635.99,13483.29
2021-01-26,3849.62,13626.06,13490.19
2021-01-27,3750.77,13270.6,13112.65
2021-01-28,3787.38,13337.16,13201.53
2021-01-29,3714.24,13070.69,12925.38
2021-02-01,3773.86,13403.39,13248.9
2021-02-02,3826.31,13612.78,13456.12
2021-02-03,3830.17,13610.54,13402.37
2021-02-04,3871.74,13777.74,13560.89
2021-02-05,3886.83,13856.3,13603.96
2021-02-08,3915.59,13987.64,13695.02
2021-02-09,3911.23,14007.7,13687.08
2021-02-10,3909.88,13972.53,13655.27
2021-02-11,3916.38,14025.77,13734.35
2021-02-12,3934.83,14095.47,13807.7
2021-02-16,3932.59,14047.5,13773.77
2021-02-17,3931.33,13965.5,13699.71
2021-02-18,3913.97,13865.36,13637.51
2021-02-19,3906.71,13874.47,13580.78
2021-02-22,3876.5,13533.05,13223.74
2021-02-23,3881.37,13465.2,13194.71
2021-02-24,3925.43,13597.97,13302.19
2021-02-25,3829.34,13119.43,12828.31
2021-02-26,3811.15,13192.35,12909.44
2021-03-01,3901.82,13588.83,13282.95
2021-03-02,3870.29,13358.79,13059.95
2021-03-03,3819.72,12997.75,12683.33
2021-03-04,3768.47,12723.47,12464.0
2021-03-05,3841.94,12920.15,12668.51
2021-03-08,3821.35,12609.16,12299.08
2021-03-09,3875.44,13073.82,12794.49
2021-03-10,3898.81,13068.83,12752.07
2021-03-11,3939.34,13398.67,13052.9
2021-03-12,3943.34,13319.86,12937.29
2021-03-15,3968.94,13459.71,13082.54
2021-03-16,3962.71,13471.57,13152.28
2021-03-17,3974.12,13525.2,13202.38
2021-03-18,3915.46,13116.17,12789.14
2021-03-19,3913.1,13215.24,12866.99
2021-03-22,3940.59,13377.54,13086.51
2021-03-23,3910.52,13227.7,13017.79
2021-03-24,3889.14,12961.89,12798.88
2021-03-25,3909.52,12977.68,12780.51
2021-03-26,3974.54,13138.72,12979.12
2021-03-29,3971.09,13059.65,12965.74
2021-03-30,3958.55,13045.39,12896.53
2021-03-31,3972.89,13246.87,13091.44
2021-04-01,4019.87,13480.11,13329.51
2021-04-05,4077.91,13705.59,13598.16
2021-04-06,4073.94,13698.38,13578.46
2021-04-07,4079.95,13688.84,13616.7
2021-04-08,4097.17,13829.31,13758.51
2021-04-09,4128.8,13900.19,13845.05
2021-04-12,4127.99,13850.0,13819.35
2021-04-13,4141.59,13996.1,13986.49
2021-04-14,4124.66,13857.84,13803.91
2021-04-15,4170.42,14038.76,14026.19
2021-04-16,4185.47,14052.34,14041.91
2021-04-19,4163.26,13914.77,13907.67
2021-04-20,4134.94,13786.27,13809.3
2021-04-21,4173.42,13950.22,13935.15
2021-04-22,4134.98,13818.41,13762.36
2021-04-23,4180.17,14016.81,13941.44
2021-04-26,4187.62,14138.78,14026.16
2021-04-27,4186.72,14090.22,13960.28
2021-04-28,4183.18,14051.03,13901.62
2021-04-29,4211.47,14082.55,13970.2
2021-04-30,4181.17,13962.68,13860.76
2021-05-03,4192.66,13895.12,13799.72
2021-05-04,4164.66,13633.5,13544.67
2021-05-05,4167.59,13582.42,13503.37
2021-05-06,4201.62,13632.84,13613.73
2021-05-07,4232.6,13752.24,13719.63
2021-05-10,4188.43,13401.86,13359.08
2021-05-11,4152.1,13389.43,13351.27
2021-05-12,4063.04,13031.68,13001.63
2021-05-13,4112.5,13124.99,13109.15
2021-05-14,4173.85,13429.98,13393.12
2021-05-17,4163.29,13379.05,13312.91
2021-05-18,4127.83,13303.64,13217.68
2021-05-19,4115.68,13299.74,13237.91
2021-05-20,4159.12,13535.74,13494.09
2021-05-21,4155.86,13470.99,13411.74
2021-05-24,4197.05,13661.17,13641.75
2021-05-25,4188.13,13657.17,13657.73
2021-05-26,4195.99,13738.0,13702.74
2021-05-27,4200.88,13736.28,13657.85
2021-05-28,4204.11,13748.74,13686.51
2021-06-01,4202.04,13736.48,13654.59
2021-06-02,4208.12,13756.33,13675.79
2021-06-03,4192.85,13614.51,13529.68
2021-06-04,4229.89,13814.49,13770.77
2021-06-07,4226.52,13881.72,13802.89
2021-06-08,4227.26,13924.91,13810.86
2021-06-09,4219.55,13911.75,13814.94
2021-06-10,4239.18,14020.33,13960.35
2021-06-11,4247.44,14069.42,13998.3
2021-06-14,4255.15,14174.14,14128.2
2021-06-15,4246.59,14072.86,14030.41
2021-06-16,4223.7,14039.68,13983.01
2021-06-17,4221.86,14161.35,14163.81
2021-06-18,4166.45,14030.38,14049.58
2021-06-21,4224.79,14141.48,14137.23
2021-06-22,4246.44,14253.27,14270.42
2021-06-23,4241.84,14271.73,14274.24
2021-06-24,4266.49,14369.71,14365.96
2021-06-25,4280.7,14360.39,14345.18
2021-06-28,4290.61,14500.51,14524.98
2021-06-29,4291.8,14528.33,14572.75
2021-06-30,4297.5,14503.95,14554.8
2021-07-01,4319.94,14522.38,14560.05
2021-07-02,4352.34,14639.33,14727.63
2021-07-06,4343.54,14663.64,14786.36
2021-07-07,4358.13,14665.06,14810.54
2021-07-08,4320.82,14559.78,14722.14
2021-07-09,4369.55,14701.92,14826.09
2021-07-12,4384.63,14733.24,14877.89
2021-07-13,4369.21,14677.65,14874.54
2021-07-14,4374.3,14644.95,14900.44
2021-07-15,4360.03,14543.13,14794.69
2021-07-16,4327.16,14427.24,14681.38
2021-07-19,4258.49,14274.98,14549.09
2021-07-20,4323.06,14498.88,14728.21
2021-07-21,4358.69,14631.95,14842.63
2021-07-22,4367.48,14684.6,14940.17
2021-07-23,4411.79,14836.99,15111.79
2021-07-26,4422.3,14840.71,15125.95
2021-07-27,4401.46,14660.58,14956.97
2021-07-28,4400.64,14762.58,15018.1
2021-07-29,4419.15,14778.26,15048.36
2021-07-30,4395.26,14672.68,14959.9
2021-08-02,4387.16,14681.07,14963.62
2021-08-03,4423.15,14761.29,15061.42
2021-08-04,4402.66,14780.53,15083.39
2021-08-05,4429.1,14895.12,15181.64
2021-08-06,4436.52,14835.76,15109.36
2021-08-09,4432.35,14860.18,15133.11
2021-08-10,4436.75,14788.09,15053.58
2021-08-11,4447.7,14765.14,15027.76
2021-08-12,4460.83,14816.26,15088.98
2021-08-13,4468.0,14822.9,15136.68
2021-08-16,4479.71,14793.76,15140.77
2021-08-17,4448.08,14656.18,15002.83
2021-08-18,4400.27,14525.91,14857.92
2021-08-19,4405.8,14541.79,14933.94
2021-08-20,4441.67,14714.66,15092.57
2021-08-23,4479.53,14942.65,15312.82
2021-08-24,4486.23,15019.8,15357.68
2021-08-25,4496.19,15041.86,15368.92
2021-08-26,4470.0,14945.81,15278.52
2021-08-27,4509.37,15129.5,15432.95
2021-08-30,4528.79,15265.89,15605.09
2021-08-31,4522.68,15259.24,15582.51
2021-09-01,4524.09,15309.38,15611.57
2021-09-02,4536.95,15331.18,15604.25
2021-09-03,4535.43,15363.52,15652.86
2021-09-07,4520.03,15374.33,15675.76
2021-09-08,4514.07,15286.64,15620.85
2021-09-09,4493.28,15248.25,15561.05
2021-09-10,4458.58,15115.49,15440.75
2021-09-13,4468.73,15105.58,15434.5
2021-09-14,4443.05,15037.76,15382.9
2021-09-15,4480.7,15161.53,15503.53
2021-09-16,4473.75,15181.92,15515.91
2021-09-17,4432.99,15043.97,15333.47
2021-09-20,4357.73,14713.9,15012.19
2021-09-21,4354.19,14746.4,15027.77
2021-09-22,4395.64,14896.85,15176.51
2021-09-23,4448.98,15052.24,15316.58
2021-09-24,4455.48,15047.7,15329.68
2021-09-27,4443.11,14969.97,15204.82
2021-09-28,4352.63,14546.68,14770.3
2021-09-29,4359.46,14512.44,14752.89
2021-09-30,4307.54,14448.58,14689.62
2021-10-01,4357.04,14566.7,14791.87
2021-10-04,4300.46,14255.48,14472.12
2021-10-05,4345.72,14433.83,14674.15
2021-10-06,4363.55,14501.91,14766.75
2021-10-07,4399.76,14654.02,14897.13
2021-10-08,4391.34,14579.54,14820.75
2021-10-11,4361.19,14486.2,14713.73
2021-10-12,4350.65,14465.92,14662.11
2021-10-13,4363.8,14571.64,14774.6
2021-10-14,4438.26,14823.43,15052.42
2021-10-15,4471.37,14897.34,15146.92
2021-10-18,4486.46,15021.81,15300.89
2021-10-19,4519.63,15129.09,15410.72
2021-10-20,4536.19,15121.68,15388.71
2021-10-21,4549.78,15215.7,15489.59
2021-10-22,4544.9,15090.2,15355.07
2021-10-25,4566.48,15226.71,15514.19
2021-10-26,4574.79,15235.71,15559.49
2021-10-27,4551.68,15235.84,15598.39
2021-10-28,4596.42,15448.12,15778.16
2021-10-29,4605.38,15498.39,15850.47
2021-11-01,4613.67,15595.92,15905.28
2021-11-02,4630.65,15649.6,15972.49
2021-11-03,4660.57,15811.58,16144.5
2021-11-04,4680.06,15940.31,16346.24
2021-11-05,4697.53,15971.59,16359.38
2021-11-08,4701.7,15982.36,16336.03
2021-11-09,4685.25,15886.54,16219.94
2021-11-10,4646.71,15622.71,15985.57
2021-11-11,4649.27,15704.28,16032.47
2021-11-12,4682.85,15860.96,16199.89
2021-11-15,4682.8,15853.85,16189.12
2021-11-16,4700.9,15973.86,16309.77
2021-11-17,4688.67,15921.57,16308.07
2021-11-18,4704.54,15993.71,16482.97
2021-11-19,4697.96,16057.44,16573.34
2021-11-22,4682.94,15854.76,16380.98
2021-11-23,4690.7,15775.14,16306.72
2021-11-24,4701.46,15845.23,16367.81
2021-11-26,4594.62,15491.66,16025.58
2021-11-29,4655.27,15782.83,16399.24
2021-11-30,4567.0,15537.69,16135.92
2021-12-01,4513.04,15254.05,15877.72
2021-12-02,4577.1,15381.32,15990.76
2021-12-03,4538.43,15085.47,15712.04
2021-12-06,4591.67,15225.15,15846.16
2021-12-07,4686.75,15686.92,16325.66
2021-12-08,4701.21,15786.99,16394.34
2021-12-09,4667.45,15517.37,16149.57
2021-12-10,4712.02,15630.6,16331.98
2021-12-13,4668.97,15413.28,16082.55
2021-12-14,4634.09,15237.64,15914.9
2021-12-15,4709.85,15565.58,16289.59
2021-12-16,4668.67,15180.43,15863.94
2021-12-17,4620.64,15169.68,15801.46
2021-12-20,4568.02,14980.94,15627.64
2021-12-21,4649.23,15341.09,15986.28
2021-12-22,4696.56,15521.89,16180.14
2021-12-23,4725.79,15653.37,16308.21
2021-12-27,4791.19,15871.26,16567.5
2021-12-28,4786.35,15781.72,16488.66
2021-12-29,4793.06,15766.22,16491.01
2021-12-30,4778.73,15741.56,16429.1
2021-12-31,4766.18,15644.97,16320.08
2022-01-03,4796.56,15832.8,16501.77
2022-01-04,4793.54,15622.72,16279.73
2022-01-05,4700.58,15100.17,15771.78
2022-01-06,4696.05,15080.86,15765.36
2022-01-07,4677.03,14935.9,15592.19
2022-01-10,4670.29,14942.83,15614.43
2022-01-11,4713.07,15153.45,15844.12
2022-01-12,4726.35,15188.39,15905.1
2022-01-13,4659.03,14806.81,15495.62
2022-01-14,4662.85,14893.75,15611.59
2022-01-18,4577.11,14506.9,15210.76
2022-01-19,4532.76,14340.26,15047.84
2022-01-20,4482.73,14154.02,14846.46
2022-01-21,4397.94,13768.92,14438.4
2022-01-24,4410.13,13855.13,14509.58
2022-01-25,4356.45,13539.29,14149.12
2022-01-26,4349.93,13542.12,14172.76
2022-01-27,4326.51,13352.78,14003.11
2022-01-28,4431.85,13770.57,14454.61
2022-01-31,4515.55,14239.88,14930.05
2022-02-01,4546.54,14346.0,15019.68
2022-02-02,4589.38,14417.55,15139.74
2022-02-03,4477.44,13878.82,14501.11
2022-02-04,4500.53,14098.01,14694.35
2022-02-07,4483.87,14015.67,14571.25
2022-02-08,4521.54,14194.45,14747.03
2022-02-09,4587.18,14490.37,15056.96
2022-02-10,4504.08,14185.64,14705.64
2022-02-11,4418.64,13791.15,14253.84
2022-02-14,4401.67,13790.92,14268.59
2022-02-15,4471.07,14139.76,14620.82
2022-02-16,4475.01,14124.09,14603.64
2022-02-17,4380.26,13716.72,14171.74
2022-02-18,4348.87,13548.07,14009.54
2022-02-22,4304.76,13381.52,13870.53
2022-02-23,4225.5,13037.49,13509.43
2022-02-24,4288.7,13473.59,13974.67
2022-02-25,4384.65,13694.62,14189.16
2022-02-28,4373.94,13751.4,14237.81
2022-03-01,4306.26,13532.46,14005.99
2022-03-02,4386.54,13752.02,14243.69
2022-03-03,4363.49,13537.94,14035.21
2022-03-04,4328.87,13313.44,13837.83
2022-03-07,4201.09,12830.96,13319.38
2022-03-08,4170.7,12795.55,13267.6
2022-03-09,4277.88,13255.55,13742.2
2022-03-10,4259.52,13129.96,13591.0
2022-03-11,4204.31,12843.81,13301.83
2022-03-14,4173.11,12581.22,13046.64
2022-03-15,4262.45,12948.62,13458.56
2022-03-16,4357.86,13436.55,13956.79
2022-03-17,4411.67,13614.78,14118.6
2022-03-18,4463.12,13893.84,14420.08
2022-03-21,4461.18,13838.46,14376.09
2022-03-22,4511.61,14108.82,14654.33
2022-03-23,4456.24,13922.6,14447.55
2022-03-24,4520.16,14191.84,14765.69
2022-03-25,4543.06,14169.3,14754.31
2022-03-28,4575.52,14354.9,14987.4
2022-03-29,4631.6,14619.64,15239.32
2022-03-30,4602.45,14442.27,15071.55
2022-03-31,4530.41,14220.52,14838.49
2022-04-01,4545.86,14261.5,14861.21
2022-04-04,4582.64,14532.55,15159.58
2022-04-05,4525.12,14204.17,14820.64
2022-04-06,4481.15,13888.82,14498.88
2022-04-07,4500.21,13897.3,14531.81
2022-04-08,4488.28,13711.0,14327.26
2022-04-11,4412.53,13411.96,13990.21
2022-04-12,4397.45,13371.57,13940.24
2022-04-13,4446.59,13643.59,14217.29
2022-04-14,4392.59,13351.08,13893.21
2022-04-18,4391.69,13332.36,13910.76
2022-04-19,4462.21,13619.66,14210.26
2022-04-20,4459.45,13453.07,13998.53
2022-04-21,4393.66,13174.65,13720.45
2022-04-22,4271.78,12839.29,13356.87
2022-04-25,4296.12,13004.85,13533.22
2022-04-26,4175.2,12490.74,13009.71
2022-04-27,4183.96,12488.93,13003.36
2022-04-28,4287.5,12871.53,13456.06
2022-04-29,4131.93,12334.64,12854.8
2022-05-02,4155.38,12536.02,13075.85
2022-05-03,4175.48,12563.76,13089.9
2022-05-04,4300.17,12964.86,13535.71
2022-05-05,4146.87,12317.69,12850.55
2022-05-06,4123.34,12144.66,12693.53
2022-05-09,3991.24,11623.25,12187.72
2022-05-10,4001.05,11737.67,12345.86
2022-05-11,3935.18,11364.24,11967.56
2022-05-12,3930.08,11370.96,11945.5
2022-05-13,4023.89,11805.0,12387.4
2022-05-16,4008.01,11662.79,12243.58
2022-05-17,4088.85,11984.52,12564.1
2022-05-18,3923.68,11418.15,11928.31
2022-05-19,3900.79,11388.5,11875.63
2022-05-20,3901.36,11354.62,11835.62
2022-05-23,3973.75,11535.27,12034.28
2022-05-24,3941.48,11264.45,11769.84
2022-05-25,3978.73,11434.74,11943.93
2022-05-26,4057.84,11740.65,12276.79
2022-05-27,4158.24,12131.13,12681.42
2022-05-31,4132.15,12081.39,12642.1
2022-06-01,4101.23,11994.46,12548.36
2022-06-02,4176.82,12316.9,12892.89
2022-06-03,4108.54,12012.73,12548.03
2022-06-06,4121.43,12061.37,12599.63
2022-06-07,4160.68,12175.23,12711.68
